"date","open","high","low","close","adjClose","volume","unadjustedVolume","change","changePercent","vwap","label","changeOverTime"
"2019-07-10","201.85","203.73","201.56","203.23","202.46","17897100","17897100","-1.38","-0.684","202.84","July 10, 19","-0.00684"
"2019-07-11","203.31","204.39","201.71","201.75","200.99","20191800","20191800","1.56","0.767","202.61667","July 11, 19","0.00767"
"2019-07-12","202.45","204.0","202.2","203.3","202.53","17595200","17595200","-0.85","-0.42","203.16667","July 12, 19","-0.0042"
"2019-07-15","204.09","205.87","204.0","205.21","204.43","16947400","16947400","-1.12","-0.549","205.02667","July 15, 19","-0.00549"
"2019-07-16","204.59","206.11","203.5","204.5","203.73","16866800","16866800","0.09","0.044","204.70333","July 16, 19","0.00044"
"2019-07-17","204.05","205.09","203.27","203.35","202.58","14107500","14107500","0.7","0.343","203.90333","July 17, 19","0.00343"
"2019-07-18","204.0","205.88","203.7","205.66","204.88","18582200","18582200","-1.66","-0.814","205.08","July 18, 19","-0.00814"
"2019-07-19","205.79","206.5","202.36","202.59","201.82","20929300","20929300","3.2","1.555","203.81667","July 19, 19","0.01555"
"2019-07-22","203.65","207.23","203.61","207.22","206.44","22277900","22277900","-3.57","-1.753","206.02","July 22, 19","-0.01753"
"2019-07-23","208.46","208.91","207.29","208.84","208.05","18355200","18355200","-0.38","-0.182","208.34667","July 23, 19","-0.00182"
"2019-07-24","207.67","209.15","207.17","208.67","207.88","14991600","14991600","-1.0","-0.482","208.33","July 24, 19","-0.00482"
"2019-07-25","208.89","209.24","206.73","207.02","206.24","13909600","13909600","1.87","0.895","207.66333","July 25, 19","0.00895"
"2019-07-26","207.48","209.73","207.14","207.74","206.95","17618900","17618900","-0.26","-0.125","208.20333","July 26, 19","-0.00125"
"2019-07-29","208.46","210.64","208.44","209.68","208.89","21673400","21673400","-1.22","-0.585","209.58667","July 29, 19","-0.00585"
"2019-07-30","208.76","210.16","207.31","208.78","207.99","33935700","33935700","-0.02","-0.01","208.75","July 30, 19","-0.0001"
"2019-07-31","216.42","221.37","211.3","213.04","212.23","69281400","69281400","3.38","1.562","215.23667","July 31, 19","0.01562"
"2019-08-01","213.9","218.03","206.74","208.43","207.64","54017900","54017900","5.47","2.557","211.06667","August 01, 19","0.02557"
"2019-08-02","205.53","206.43","201.63","204.02","203.25","40862100","40862100","1.51","0.735","204.02667","August 02, 19","0.00735"
"2019-08-05","197.99","198.65","192.58","193.34","192.61","52393000","52393000","4.65","2.349","194.85667","August 05, 19","0.02349"
"2019-08-06","196.31","198.07","194.04","197.0","196.25","35824800","35824800","-0.69","-0.351","196.37","August 06, 19","-0.00351"
"2019-08-07","195.41","199.56","193.82","199.04","198.29","33364400","33364400","-3.63","-1.858","197.47333","August 07, 19","-0.01858"
"2019-08-08","200.2","203.53","199.39","203.43","202.66","27009500","27009500","-3.23","-1.613","202.11667","August 08, 19","-0.01613"
"2019-08-09","201.3","202.76","199.29","200.99","200.99","24619700","24619700","0.31","0.154","201.01333","August 09, 19","0.00154"
"2019-08-12","199.62","202.05","199.15","200.48","200.48","22474900","22474900","-0.86","-0.431","200.56","August 12, 19","-0.00431"
"2019-08-13","201.02","212.14","200.48","208.97","208.97","47218500","47218500","-7.95","-3.955","207.19667","August 13, 19","-0.03955"
"2019-08-14","203.16","206.44","202.59","202.75","202.75","36547400","36547400","0.41","0.202","203.92667","August 14, 19","0.00202"
"2019-08-15","203.46","205.14","199.67","201.74","201.74","27227400","27227400","1.72","0.845","202.18333","August 15, 19","0.00845"
"2019-08-16","204.28","207.16","203.84","206.5","206.5","27620400","27620400","-2.22","-1.087","205.83333","August 16, 19","-0.01087"
"2019-08-19","210.62","212.73","210.03","210.35","210.35","24413600","24413600","0.27","0.128","211.03667","August 19, 19","0.00128"
"2019-08-20","210.88","213.35","210.32","210.36","210.36","26884300","26884300","0.52","0.247","211.34333","August 20, 19","0.00247"
"2019-08-21","212.99","213.65","211.6","212.64","212.64","21535400","21535400","0.35","0.164","212.63","August 21, 19","0.00164"
"2019-08-22","213.19","214.44","210.75","212.46","212.46","22253700","22253700","0.73","0.342","212.55","August 22, 19","0.00342"
"2019-08-23","209.43","212.05","201.0","202.64","202.64","46818000","46818000","6.79","3.242","205.23","August 23, 19","0.03242"
"2019-08-26","205.86","207.19","205.06","206.49","206.49","26043600","26043600","-0.63","-0.306","206.24667","August 26, 19","-0.00306"
"2019-08-27","207.86","208.55","203.53","204.16","204.16","25873300","25873300","3.7","1.78","205.41333","August 27, 19","0.0178"
"2019-08-28","204.1","205.72","203.32","205.53","205.53","15938800","15938800","-1.43","-0.701","204.85667","August 28, 19","-0.00701"
"2019-08-29","208.5","209.32","206.66","209.01","209.01","20990500","20990500","-0.51","-0.245","208.33","August 29, 19","-0.00245"
"2019-08-30","210.16","210.45","207.2","208.74","208.74","21143400","21143400","1.42","0.676","208.79667","August 30, 19","0.00676"
"2019-09-03","206.43","206.98","204.22","205.7","205.7","20023000","20023000","0.73","0.354","205.63333","September 03, 19","0.00354"
"2019-09-04","208.39","209.48","207.32","209.19","209.19","19188100","19188100","-0.8","-0.384","208.66333","September 04, 19","-0.00384"
"2019-09-05","212.0","213.97","211.51","213.28","213.28","23913700","23913700","-1.28","-0.604","212.92","September 05, 19","-0.00604"
"2019-09-06","214.05","214.42","212.51","213.26","213.26","19362300","19362300","0.79","0.369","213.39667","September 06, 19","0.00369"
"2019-09-09","214.84","216.44","211.07","214.17","214.17","27309400","27309400","0.67","0.312","213.89333","September 09, 19","0.00312"
"2019-09-10","213.86","216.78","211.71","216.7","216.7","31777900","31777900","-2.84","-1.328","215.06333","September 10, 19","-0.01328"
"2019-09-11","218.07","223.71","217.73","223.59","223.59","44289600","44289600","-5.52","-2.531","221.67667","September 11, 19","-0.02531"
"2019-09-12","224.8","226.42","222.86","223.09","223.09","32226700","32226700","1.71","0.761","224.12333","September 12, 19","0.00761"
"2019-09-13","220.0","220.79","217.02","218.75","218.75","39763300","39763300","1.25","0.568","218.85333","September 13, 19","0.00568"
"2019-09-16","217.73","220.13","217.56","219.9","219.9","21158100","21158100","-2.17","-0.997","219.19667","September 16, 19","-0.00997"
"2019-09-17","219.96","220.82","219.12","220.7","220.7","18318700","18318700","-0.74","-0.336","220.21333","September 17, 19","-0.00336"
"2019-09-18","221.06","222.85","219.44","222.77","222.77","25340000","25340000","-1.71","-0.774","221.68667","September 18, 19","-0.00774"
"2019-09-19","222.01","223.76","220.37","220.96","220.96","22060600","22060600","1.05","0.473","221.69667","September 19, 19","0.00473"
"2019-09-20","221.38","222.56","217.47","217.73","217.73","55413100","55413100","3.65","1.649","219.25333","September 20, 19","0.01649"
"2019-09-23","218.95","219.84","217.65","218.72","218.72","19165500","19165500","0.23","0.105","218.73667","September 23, 19","0.00105"
"2019-09-24","221.03","222.49","217.19","217.68","217.68","31190800","31190800","3.35","1.516","219.12","September 24, 19","0.01516"
"2019-09-25","218.55","221.5","217.14","221.03","221.03","21903400","21903400","-2.48","-1.135","219.89","September 25, 19","-0.01135"
"2019-09-26","220.0","220.94","218.83","219.89","219.89","18833500","18833500","0.11","0.05","219.88667","September 26, 19","0.0005"
"2019-09-27","220.54","220.96","217.28","218.82","218.82","25361285","25361285","1.72","0.78","219.02","September 27, 19","0.0078"
"2019-09-30","220.9","224.58","220.79","223.97","223.97","25977400","25977400","-3.07","-1.39","223.11333","September 30, 19","-0.0139"
"2019-10-01","225.07","228.22","224.2","224.59","224.59","34805800","34805800","0.48","0.213","225.67","October 01, 19","0.00213"
"2019-10-02","223.06","223.58","217.93","218.96","218.96","34612300","34612300","4.1","1.838","220.15667","October 02, 19","0.01838"
"2019-10-03","218.43","220.96","215.13","220.82","220.82","28606500","28606500","-2.39","-1.094","218.97","October 03, 19","-0.01094"
"2019-10-04","225.64","227.49","223.89","227.01","227.01","34619700","34619700","-1.37","-0.607","226.13","October 04, 19","-0.00607"
"2019-10-07","226.27","229.93","225.84","227.06","227.06","30576500","30576500","-0.79","-0.349","227.61","October 07, 19","-0.00349"
"2019-10-08","225.82","228.06","224.33","224.4","224.4","27955000","27955000","1.42","0.629","225.59667","October 08, 19","0.00629"
"2019-10-09","227.03","227.79","225.64","227.03","227.03","18692600","18692600","0.0","0.0","226.82","October 09, 19","0.0"
"2019-10-10","227.93","230.44","227.3","230.09","230.09","28253400","28253400","-2.16","-0.948","229.27667","October 10, 19","-0.00948"
"2019-10-11","232.95","237.64","232.31","236.21","236.21","41698900","41698900","-3.26","-1.399","235.38667","October 11, 19","-0.01399"
"2019-10-14","234.9","238.13","234.67","235.87","235.87","24106900","24106900","-0.97","-0.413","236.22333","October 14, 19","-0.00413"
"2019-10-15","236.39","237.65","234.88","235.32","235.32","21840000","21840000","1.07","0.453","235.95","October 15, 19","0.00453"
"2019-10-16","233.37","235.24","233.2","234.37","234.37","18475800","18475800","-1.0","-0.429","234.27","October 16, 19","-0.00429"
"2019-10-17","235.09","236.15","233.52","235.28","235.28","16896300","16896300","-0.19","-0.081","234.98333","October 17, 19","-0.00081"
"2019-10-18","234.59","237.58","234.29","236.41","236.41","24358400","24358400","-1.82","-0.776","236.09333","October 18, 19","-0.00776"
"2019-10-21","237.52","240.99","237.32","240.51","240.51","21811800","21811800","-2.99","-1.259","239.60667","October 21, 19","-0.01259"
"2019-10-22","241.16","242.2","239.62","239.96","239.96","20573400","20573400","1.2","0.498","240.59333","October 22, 19","0.00498"
"2019-10-23","242.1","243.24","241.22","243.18","243.18","18957200","18957200","-1.08","-0.446","242.54667","October 23, 19","-0.00446"
"2019-10-24","244.51","244.8","241.81","243.58","243.58","17318800","17318800","0.93","0.38","243.39667","October 24, 19","0.0038"
"2019-10-25","243.16","246.73","242.88","246.58","246.58","18330500","18330500","-3.42","-1.406","245.39667","October 25, 19","-0.01406"
"2019-10-28","247.42","249.25","246.72","249.05","249.05","24112500","24112500","-1.63","-0.659","248.34","October 28, 19","-0.00659"
"2019-10-29","248.97","249.75","242.57","243.29","243.29","35660100","35660100","5.68","2.281","245.20333","October 29, 19","0.02281"
"2019-10-30","244.76","245.3","241.21","243.26","243.26","30950600","30950600","1.5","0.613","243.25667","October 30, 19","0.00613"
"2019-10-31","247.24","249.17","237.26","248.76","248.76","3476660000","3476660000","-1.52","-0.615","245.06333","October 31, 19","-0.00615"
"2019-11-01","249.54","255.93","249.16","255.82","255.82","37738700","37738700","-6.28","-2.517","253.63667","November 01, 19","-0.02517"
"2019-11-04","257.33","257.85","255.38","257.5","257.5","25553100","25553100","-0.17","-0.066","256.91","November 04, 19","-0.00066"
"2019-11-05","257.05","258.19","256.32","257.13","256.36","19942900","19942900","-0.08","-0.031","257.21333","November 05, 19","-0.00031"
"2019-11-06","256.77","257.49","255.37","257.24","256.47","18966100","18966100","-0.47","-0.183","256.7","November 06, 19","-0.00183"
"2019-11-07","258.74","260.35","258.11","259.43","259.43","23735100","23735100","-0.69","-0.267","259.29667","November 07, 19","-0.00267"
"2019-11-08","258.69","260.44","256.85","260.14","260.14","17496600","17496600","-1.45","-0.561","259.14333","November 08, 19","-0.00561"
"2019-11-11","258.3","262.47","258.28","262.2","262.2","20455300","20455300","-3.9","-1.51","260.98333","November 11, 19","-0.0151"
"2019-11-12","261.55","262.79","260.92","261.96","261.96","21847200","21847200","-0.41","-0.157","261.89","November 12, 19","-0.00157"
"2019-11-13","261.13","264.78","261.07","264.47","264.47","25683600","25683600","-3.34","-1.279","263.44","November 13, 19","-0.01279"
"2019-11-14","263.75","264.88","262.1","262.64","262.64","22295700","22295700","1.11","0.421","263.20667","November 14, 19","0.00421"
"2019-11-15","263.68","265.78","263.01","265.76","265.76","25051600","25051600","-2.08","-0.789","264.85","November 15, 19","-0.00789"
"2019-11-18","265.8","267.43","264.23","267.1","267.1","21675800","21675800","-1.3","-0.489","266.25333","November 18, 19","-0.00489"
"2019-11-19","267.9","268.0","265.39","266.29","266.29","19041800","19041800","1.61","0.601","266.56","November 19, 19","0.00601"
"2019-11-20","265.54","266.08","260.4","263.19","263.19","26558600","26558600","2.35","0.885","263.22333","November 20, 19","0.00885"
"2019-11-21","263.69","264.01","261.18","262.01","262.01","30324600","30324600","1.68","0.637","262.4","November 21, 19","0.00637"
"2019-11-22","262.59","263.18","260.84","261.78","261.78","16321800","16321800","0.81","0.308","261.93333","November 22, 19","0.00308"
"2019-11-25","262.71","266.44","262.52","266.37","266.37","21005100","21005100","-3.66","-1.393","265.11","November 25, 19","-0.01393"
"2019-11-26","266.94","267.16","262.5","264.29","264.29","26301900","26301900","2.65","0.993","264.65","November 26, 19","0.00993"
"2019-11-27","265.58","267.98","265.31","267.84","267.84","16308900","16308900","-2.26","-0.851","267.04333","November 27, 19","-0.00851"
"2019-11-29","266.6","268.0","265.9","267.25","267.25","11654400","11654400","-0.65","-0.244","267.05","November 29, 19","-0.00244"
"2019-12-02","267.27","268.25","263.45","264.16","264.16","23621800","23621800","3.11","1.164","265.28667","December 02, 19","0.01164"
"2019-12-03","258.31","259.53","256.29","259.45","259.45","28607600","28607600","-1.14","-0.441","258.42333","December 03, 19","-0.00441"
"2019-12-04","261.07","263.31","260.68","261.74","261.74","16795400","16795400","-0.67","-0.257","261.91","December 04, 19","-0.00257"
"2019-12-05","263.79","265.89","262.73","265.58","265.58","18606100","18606100","-1.79","-0.679","264.73333","December 05, 19","-0.00679"
"2019-12-06","267.48","271.0","267.3","270.71","270.71","26518900","26518900","-3.23","-1.208","269.67","December 06, 19","-0.01208"
"2019-12-09","270.0","270.8","264.91","266.92","266.92","32010600","32010600","3.08","1.141","267.54333","December 09, 19","0.01141"
"2019-12-10","268.6","270.07","265.86","268.48","268.48","22605100","22605100","0.12","0.045","268.13667","December 10, 19","0.00045"
"2019-12-11","268.81","271.1","268.5","270.77","270.77","19689200","19689200","-1.96","-0.729","270.12333","December 11, 19","-0.00729"
"2019-12-12","267.78","272.56","267.32","271.46","271.46","34327600","34327600","-3.68","-1.374","270.44667","December 12, 19","-0.01374"
"2019-12-13","271.46","275.3","270.93","275.15","275.15","33396900","33396900","-3.69","-1.359","273.79333","December 13, 19","-0.01359"
"2019-12-16","277.0","280.79","276.98","279.86","279.86","32046500","32046500","-2.86","-1.032","279.21","December 16, 19","-0.01032"
"2019-12-17","279.57","281.77","278.8","280.41","280.41","28539600","28539600","-0.84","-0.3","280.32667","December 17, 19","-0.003"
"2019-12-18","279.8","281.9","279.12","279.74","279.74","29007100","29007100","0.06","0.021","280.25333","December 18, 19","0.00021"
"2019-12-19","279.5","281.18","278.95","280.02","280.02","24592300","24592300","-0.52","-0.186","280.05","December 19, 19","-0.00186"
"2019-12-20","282.23","282.65","278.56","279.44","279.44","68994500","68994500","2.79","0.989","280.21667","December 20, 19","0.00989"
"2019-12-23","280.53","284.25","280.37","284.0","284.0","24643000","24643000","-3.47","-1.237","282.87333","December 23, 19","-0.01237"
"2019-12-24","284.69","284.89","282.92","284.27","284.27","12119700","12119700","0.42","0.148","284.02667","December 24, 19","0.00148"
"2019-12-26","284.82","289.98","284.7","289.91","289.91","23280300","23280300","-5.09","-1.787","288.19667","December 26, 19","-0.01787"
"2019-12-27","291.12","293.97","288.12","289.8","289.8","36566500","36566500","1.32","0.453","290.63","December 27, 19","0.00453"
"2019-12-30","289.46","292.69","285.22","291.52","291.52","36028600","36028600","-2.06","-0.712","289.81","December 30, 19","-0.00712"
"2019-12-31","289.93","293.68","289.52","293.65","293.65","25201400","25201400","-3.72","-1.283","292.28333","December 31, 19","-0.01283"
"2020-01-02","296.24","300.6","295.19","300.35","300.35","33870100","33870100","-4.11","-1.387","298.71333","January 02, 20","-0.01387"
"2020-01-03","297.15","300.58","296.5","297.43","297.43","36580700","36580700","-0.28","-0.094","298.17","January 03, 20","-0.00094"
"2020-01-06","293.79","299.96","292.75","299.8","299.8","29596800","29596800","-6.01","-2.046","297.50333","January 06, 20","-0.02046"
"2020-01-07","299.84","300.9","297.48","298.39","298.39","27218000","27218000","1.45","0.484","298.92333","January 07, 20","0.00484"
"2020-01-08","297.16","304.44","297.16","303.19","303.19","33019800","33019800","-6.03","-2.029","301.59667","January 08, 20","-0.02029"
"2020-01-09","307.24","310.43","306.2","309.63","309.63","42527100","42527100","-2.39","-0.778","308.75333","January 09, 20","-0.00778"
"2020-01-10","310.6","312.67","308.25","310.33","310.33","35161200","35161200","0.27","0.087","310.41667","January 10, 20","0.00087"
"2020-01-13","311.64","317.07","311.15","316.96","316.96","30383000","30383000","-5.32","-1.707","315.06","January 13, 20","-0.01707"
"2020-01-14","316.7","317.57","312.17","312.68","312.68","40488600","40488600","4.02","1.269","314.14","January 14, 20","0.01269"
"2020-01-15","311.85","315.5","309.55","311.34","311.34","30480900","30480900","0.51","0.164","312.13","January 15, 20","0.00164"
"2020-01-16","313.59","315.7","312.09","315.24","315.24","27207300","27207300","-1.65","-0.526","314.34333","January 16, 20","-0.00526"
"2020-01-17","316.27","318.74","315.06","318.73","318.73","34454117","34454117","-2.46","-0.778","317.51","January 17, 20","-0.00778"
"2020-01-21","317.19","319.02","316.0","316.57","316.57","27710800","27710800","0.62","0.195","317.19667","January 21, 20","0.00195"
"2020-01-22","318.58","319.99","317.31","317.7","317.7","25458100","25458100","0.88","0.276","318.33333","January 22, 20","0.00276"
"2020-01-23","317.92","319.56","315.65","319.23","319.23","26118000","26118000","-1.31","-0.412","318.14667","January 23, 20","-0.00412"
"2020-01-24","320.25","323.33","317.52","318.31","318.31","36600500","36600500","1.94","0.606","319.72","January 24, 20","0.00606"
"2020-01-27","310.06","311.77","304.88","308.95","308.95","40485000","40485000","1.11","0.358","308.53333","January 27, 20","0.00358"
"2020-01-28","312.6","318.4","312.19","317.69","317.69","40558500","40558500","-5.09","-1.628","316.09333","January 28, 20","-0.01628"
"2020-01-29","324.45","327.85","321.38","324.34","324.34","54057300","54057300","0.11","0.034","324.52333","January 29, 20","0.00034"
"2020-01-30","320.54","324.09","318.75","323.87","323.87","31685800","31685800","-3.33","-1.039","322.23667","January 30, 20","-0.01039"
"2020-01-31","320.93","322.68","308.29","309.51","309.51","49750700","49750700","11.42","3.558","313.49333","January 31, 20","0.03558"
"2020-02-03","304.3","313.49","302.22","308.66","308.66","43496400","43496400","-4.36","-1.433","308.12333","February 03, 20","-0.01433"
"2020-02-04","315.31","319.64","313.63","318.85","318.85","34154100","34154100","-3.54","-1.123","317.37333","February 04, 20","-0.01123"
"2020-02-05","323.52","324.76","318.95","321.45","320.69","29706700","29706700","2.07","0.64","321.72","February 05, 20","0.0064"
"2020-02-06","322.57","325.22","320.26","325.21","324.44","26356400","26356400","-2.64","-0.818","323.56333","February 06, 20","-0.00818"
"2020-02-07","322.37","323.4","318.0","320.03","320.03","29357800","29357800","2.34","0.726","320.47667","February 07, 20","0.00726"
"2020-02-10","314.18","321.55","313.85","321.55","321.55","27337200","27337200","-7.37","-2.346","318.98333","February 10, 20","-0.02346"
"2020-02-11","323.6","323.9","318.71","319.61","319.61","23580800","23580800","3.99","1.233","320.74","February 11, 20","0.01233"
"2020-02-12","321.47","327.22","321.47","327.2","327.2","28432600","28432600","-5.73","-1.782","325.29667","February 12, 20","-0.01782"
"2020-02-13","324.19","326.22","323.35","324.87","324.87","23686900","23686900","-0.68","-0.21","324.81333","February 13, 20","-0.0021"
"2020-02-14","324.74","325.98","322.85","324.95","324.95","20028447","20028447","-0.21","-0.065","324.59333","February 14, 20","-0.00065"
"2020-02-18","315.36","319.75","314.61","319.0","319.0","38132800","38132800","-3.64","-1.154","317.78667","February 18, 20","-0.01154"
"2020-02-19","320.0","324.57","320.0","323.62","323.62","23496000","23496000","-3.62","-1.131","322.73","February 19, 20","-0.01131"
"2020-02-20","322.63","324.65","318.21","320.3","320.3","25141500","25141500","2.33","0.722","321.05333","February 20, 20","0.00722"
"2020-02-21","318.62","320.42","310.5","313.05","313.05","32426415","32426415","5.57","1.748","314.65667","February 21, 20","0.01748"
"2020-02-24","297.26","304.18","289.23","298.18","298.18","55548800","55548800","-0.92","-0.309","297.19667","February 24, 20","-0.00309"
"2020-02-25","300.95","302.53","286.13","288.08","288.08","57668400","57668400","12.87","4.276","292.24667","February 25, 20","0.04276"
"2020-02-26","286.53","297.88","286.5","292.65","292.65","49513700","49513700","-6.12","-2.136","292.34333","February 26, 20","-0.02136"
"2020-02-27","281.1","286.0","272.96","273.52","273.52","80151400","80151400","7.58","2.697","277.49333","February 27, 20","0.02697"
"2020-02-28","257.26","278.41","256.37","273.36","273.36","106627500","106627500","-16.1","-6.258","269.38","February 28, 20","-0.06258"
